2	2	1	14873.4184397	0.333333333333	1	44620.2553191
2	2	1	11975.17202	0.333333333333	1	35925.51606
2	2	1	17476.2666667	0.333333333333	1	52428.8
2	2	1	12400.0118256	0.333333333333	1	37200.0354767
4	4	2	5631.82813025	0.333333333333	2	16895.4843907
4	4	2	6878.72734727	0.333333333333	2	20636.1820418
4	4	2	6165.82726939	0.333333333333	2	18497.4818082
4	4	2	7955.05737316	0.333333333333	2	23865.1721195
8	8	4	3385.23325262	0.333333333333	4	10155.6997579
8	8	4	3193.83514182	0.333333333333	4	9581.50542547
8	8	4	3738.23885918	0.333333333333	4	11214.7165775
8	8	4	3662.34795896	0.333333333333	4	10987.0438769
16	16	8	2022.04738292	0.318181818182	7	6355.00606061
16	16	8	2755.21878721	0.347826086957	8	7921.25401322
16	16	8	2429.63194671	0.363636363636	8	6681.48785344
16	16	8	2188.80834964	0.333333333333	7	6566.42504892
32	32	16	895.911141626	0.311111111111	14	2879.7143838
32	32	16	1013.42289339	0.325581395349	14	3112.65602968
32	32	16	1109.84279028	0.347826086957	16	3190.79802206
32	32	16	971.996556975	0.318181818182	14	3054.84632192
64	64	32	517.862666911	0.306818181818	27	1687.84869215
64	64	32	564.213131734	0.316455696203	25	1782.91349628
64	64	32	575.750169442	0.345679012346	28	1665.56299017
64	64	32	637.11002454	0.353658536585	29	1801.48351766
128	128	64	362.666746867	0.338235294118	46	1072.23212117
128	128	64	348.365465369	0.316176470588	43	1101.80705326
128	128	64	369.865553743	0.320610687023	42	1153.62827477
128	128	64	374.137705126	0.335820895522	45	1114.09894415
256	256	128	262.294052293	0.308457711443	62	850.340395337
256	256	128	340.971725434	0.367875647668	71	926.866802939
256	256	128	293.738144947	0.341584158416	69	859.929062019
256	256	128	333.571764221	0.335078534031	64	995.503233846
512	512	256	341.816781489	0.348739495798	83	980.149325232
512	512	256	333.312277096	0.355102040816	87	938.638021708
512	512	256	311.320029547	0.318367346939	78	977.864195372
512	512	256	289.60447016	0.329268292683	81	879.539501966
1024	1024	512	536.056598895	0.342519685039	87	1565.03880597
1024	1024	512	553.169047132	0.358267716535	91	1544.01030738
1024	1024	512	546.30843219	0.3046875	78	1793.01229026
1024	1024	512	450.722767113	0.282352941176	72	1596.30980019
2048	2048	1024	994.181691369	0.33984375	87	2925.40819529
2048	2048	1024	876.209804594	0.3046875	78	2875.76551251
2048	2048	1024	1405.88778878	0.40625	104	3460.64686469
2048	2048	1024	1122.4720785	0.375	96	2993.258876
4096	4096	2048	2123.09576362	0.35546875	91	5972.66500534
4096	4096	2048	2379.72419421	0.34765625	89	6845.04936761
4096	4096	2048	2096.35338919	0.328125	84	6388.88651942
4096	4096	2048	2500.21734104	0.38671875	99	6465.20847784
8192	8192	4096	4772.92997199	0.3046875	78	15665.0009337
8192	8192	4096	4856.63469922	0.33203125	85	14627.0409765
8192	8192	4096	5490.53832442	0.3671875	94	14952.9554367
8192	8192	4096	5260.41471572	0.375	96	14027.7725753
16384	16384	8192	13082.9722736	0.421875	108	31011.4898336
16384	16384	8192	12235.0018484	0.39453125	101	31011.4898336
16384	16384	8192	12840.6950092	0.4140625	106	31011.4898336
16384	16384	8192	12660.3636364	0.3984375	102	31775.030303
32768	32768	16384	31680.9099526	0.3984375	102	79512.8720379
32768	32768	16384	29699.835206	0.47265625	121	62836.0149813
32768	32768	16384	31193.9912664	0.42578125	109	73262.9519651
32768	32768	16384	28456.4210526	0.38671875	99	73584.2807018
65536	65536	32768	137851.586207	0.4765625	122	289262.344828
65536	65536	32768	123361.882353	0.5	128	246723.764706
65536	65536	32768	118137.263158	0.53515625	137	220752.842105
65536	65536	32768	160059.076923	0.49609375	127	322638.769231
2	2	1	8116.698597	0.333333333333	1	24350.095791
2	2	1	17154.6175869	0.333333333333	1	51463.8527607
2	2	1	22459.45917	0.333333333333	1	67378.37751
2	2	1	12681.191232	0.333333333333	1	38043.5736961
2	2	1	11483.3785079	0.333333333333	1	34450.1355236
2	2	1	9005.48362856	0.333333333333	1	27016.4508857
